timestamp,device,router_latency_ms,router_packet_loss,dns_latency_ms,dns_packet_loss,rssi_dbm,tx_rate_mbps,jitter_ms,nic_errors_per_sec,traffic_kbps,router_latency_rolling5,dns_latency_rolling5,rssi_rolling5,router_trend,dns_trend,rssi_trend,is_failure,failure_type,minutes_to_failure
1789892822.3359916,Router,9999.0,25.0,47.89,0.0,-97.1,18.3,156.62,0.63,242.65,9999.0,48.23,-97.32,0.0,-1.46,0.9,1,router_packet_loss,0.0
1789892822.3386178,Router,9999.0,37.5,48.89,0.0,-97.1,18.4,156.62,0.58,238.4,9999.0,48.4,-97.18,0.0,0.89,0.7,1,router_packet_loss,0.0
1789892822.3412924,Router,9999.0,25.0,48.5,0.0,-97.4,18.8,156.62,0.69,234.42,9999.0,48.25,-97.16,0.0,-0.79,0.1,1,,0.0
1789892822.3437743,Router,9999.0,25.0,48.48,0.0,-97.5,22.1,156.62,0.65,239.49,9999.0,48.28,-97.22,0.0,0.19,-0.3,1,none,0.67
1789892822.3463874,Router,9999.0,25.0,48.79,0.0,-97.8,21.1,156.62,0.44,243.73,9999.0,48.51,-97.38,0.0,1.13,-0.8,1,none,0.5
1789892822.349004,Router,9998.4,25.0,47.59,0.0,-98.1,24.4,156.62,0.6,246.64,9998.88,48.45,-97.58,-0.6,-0.3,-1.0,1,none,0.33
1789892822.3517144,Router,9999.0,12.5,48.32,0.0,-98.0,21.1,156.62,0.52,243.04,9998.88,48.34,-97.76,0.0,-0.57,-0.9,1,none,0.2
1789892822.3542323,Router,9999.0,12.5,48.14,0.0,-98.4,21.5,156.62,0.5,247.74,9998.88,48.26,-97.96,0.0,-0.36,-1.0,1,none,0.2
1789892822.356946,Router,9999.0,12.5,47.32,0.0,-98.4,22.1,156.62,0.6,249.81,9998.88,48.03,-98.14,0.0,-1.16,-0.9,0,none,10.0
1789892822.3595688,Router,9999.0,0.0,46.49,0.0,-98.7,19.1,156.62,0.49,249.64,9998.88,47.57,-98.32,0.0,-2.3,-0.9,0,none,10.0
1789892822.3620265,Router,9999.0,0.0,46.14,0.0,-98.3,16.9,156.62,0.34,247.32,9999.0,47.28,-98.36,0.6,-1.45,-0.2,0,none,10.0
1789892822.364657,Router,9999.0,0.0,46.04,0.0,-98.2,13.1,156.62,0.6,249.94,9999.0,46.83,-98.4,0.0,-2.28,-0.2,0,none,10.0
1789892822.3673973,Router,9998.51,0.0,46.16,0.0,-98.1,15.7,156.62,0.64,253.88,9998.9,46.43,-98.34,-0.49,-1.98,0.3,0,none,10.0
1789892822.3700457,Router,9998.98,0.0,45.24,0.0,-97.9,15.1,156.62,0.6,257.57,9998.9,46.01,-98.24,-0.02,-2.08,0.5,0,none,10.0
1789892822.3723118,Router,9998.36,0.0,44.09,0.0,-98.0,17.8,156.62,0.69,260.08,9998.77,45.53,-98.1,-0.64,-2.4,0.7,0,none,10.0
1789892822.374806,Router,9999.0,0.0,42.61,0.0,-97.9,19.5,156.62,0.8,263.67,9998.77,44.83,-98.02,0.0,-3.53,0.4,0,none,10.0
1789892822.377476,Router,9998.53,0.0,42.86,0.0,-97.6,20.5,156.62,0.72,267.72,9998.68,44.19,-97.9,-0.47,-3.18,0.6,0,none,10.0
1789892822.3801482,Router,9998.08,0.0,41.42,0.0,-97.4,17.0,156.62,0.67,269.73,9998.59,43.24,-97.76,-0.43,-4.74,0.7,0,none,10.0
1789892822.382895,Router,9999.0,12.5,42.75,0.0,-97.7,14.2,156.62,0.61,265.1,9998.59,42.75,-97.72,0.02,-2.49,0.2,1,router_packet_loss,0.0
1789892822.385864,Router,9999.0,25.0,41.77,0.0,-97.9,12.8,156.62,0.43,259.86,9998.72,42.28,-97.7,0.64,-2.32,0.1,1,router_packet_loss,0.0
1789892822.3885374,Router,9999.0,37.5,41.77,0.0,-97.8,14.7,156.62,0.28,264.17,9998.72,42.11,-97.68,0.0,-0.84,0.1,1,router_packet_loss,0.0
1789892822.3914216,Router,9999.0,50.0,41.98,0.0,-98.0,11.6,156.62,0.21,262.69,9998.82,41.94,-97.76,0.47,-0.88,-0.4,1,router_packet_loss,0.0
1789892822.3941226,Router,9999.0,50.0,43.11,0.0,-97.8,12.1,156.62,0.2,264.44,9999.0,42.28,-97.84,0.92,1.69,-0.4,1,router_packet_loss,0.0
1789892822.397025,Router,9999.0,62.5,43.71,0.0,-97.5,16.0,156.62,0.25,262.32,9999.0,42.47,-97.8,0.0,0.96,0.2,1,router_packet_loss,0.0
1789892822.399689,Router,9999.0,62.5,42.25,0.0,-97.7,13.2,156.62,0.44,257.68,9999.0,42.56,-97.76,0.0,0.48,0.2,1,router_packet_loss,0.0
1789892822.4021564,Router,9999.0,75.0,42.23,0.0,-97.9,11.4,156.62,0.38,260.29,9999.0,42.66,-97.78,0.0,0.46,-0.1,1,router_packet_loss,0.0
1789892822.4047713,Router,9999.0,75.0,42.04,0.0,-98.3,9.4,156.62,0.39,257.34,9999.0,42.67,-97.84,0.0,0.06,-0.3,1,router_packet_loss,0.0
1789892822.4074621,Router,9999.0,62.5,43.38,0.0,-98.4,12.5,156.62,0.34,258.57,9999.0,42.72,-97.96,0.0,0.27,-0.6,1,router_packet_loss,0.0
1789892822.4101028,Router,9999.0,50.0,43.81,0.0,-98.2,15.8,156.62,0.49,263.97,9999.0,42.74,-98.1,0.0,0.1,-0.7,1,router_packet_loss,0.0
1789892822.4125116,Router,9999.0,50.0,44.23,0.0,-98.3,14.2,156.62,0.42,267.4,9999.0,43.14,-98.22,0.0,1.98,-0.6,1,,0.0
1789892822.4151123,Router,9998.43,50.0,45.61,0.0,-98.3,16.2,156.62,0.42,271.09,9998.89,43.81,-98.3,-0.57,3.38,-0.4,1,none,0.5
1789892822.417898,Router,9997.92,37.5,46.69,0.0,-98.0,17.0,156.62,0.51,272.88,9998.67,44.74,-98.24,-1.08,4.65,0.3,1,none,0.33
1789892822.4205072,Router,9998.14,37.5,47.77,0.0,-98.0,16.1,156.62,0.5,271.25,9998.5,45.62,-98.16,-0.86,4.39,0.4,1,none,0.2
1789892822.4231298,Router,9998.27,25.0,49.19,0.0,-97.9,19.5,156.62,0.38,265.86,9998.35,46.7,-98.1,-0.73,5.38,0.3,1,none,0.2
1789892822.4257715,Router,9997.94,12.5,48.28,0.0,-98.1,22.3,156.62,0.54,267.69,9998.14,47.51,-98.06,-1.06,4.05,0.2,0,none,10.0
1789892822.4285219,Router,9997.5,12.5,47.58,0.0,-97.9,21.2,156.62,0.4,263.29,9997.95,47.9,-97.98,-0.93,1.97,0.4,0,none,10.0
1789892822.4311447,Router,9997.12,12.5,46.2,0.0,-97.9,21.1,156.62,0.56,257.91,9997.79,47.8,-97.96,-0.8,-0.49,0.1,0,none,10.0
1789892822.4338381,Router,9996.76,0.0,45.61,0.0,-97.6,20.7,156.62,0.57,259.19,9997.52,47.37,-97.88,-1.38,-2.16,0.4,0,none,10.0
1789892822.4365404,Router,9996.13,0.0,45.86,0.0,-98.0,19.1,156.62,0.74,254.81,9997.09,46.71,-97.9,-2.14,-3.33,-0.1,0,none,10.0
1789892822.4391685,Router,9995.82,0.0,45.96,0.0,-98.2,16.9,156.62,0.79,258.26,9996.67,46.24,-97.92,-2.12,-2.32,-0.1,0,none,10.0
1789892822.4417715,Router,9995.29,0.0,46.63,0.0,-98.4,20.4,156.62,0.56,261.64,9996.22,46.05,-98.02,-2.21,-0.95,-0.5,0,none,10.0
1789892822.444189,Router,9994.75,0.0,46.43,0.0,-98.7,20.6,156.62,0.35,261.0,9995.75,46.1,-98.18,-2.37,0.23,-0.8,0,none,10.0
1789892822.4467647,Router,9994.53,0.0,47.62,0.0,-98.4,18.0,156.62,0.31,260.29,9995.3,46.5,-98.34,-2.23,2.01,-0.8,0,none,10.0
1789892822.4499078,Router,9994.73,0.0,46.73,0.0,-98.1,18.7,156.62,0.39,265.92,9995.02,46.67,-98.36,-1.4,0.87,-0.1,0,none,10.0
1789892822.4525638,Router,9993.96,0.0,47.8,0.0,-98.4,18.9,156.62,0.4,271.58,9994.65,47.04,-98.4,-1.86,1.84,-0.2,0,none,10.0
1789892822.4551747,Router,9994.15,0.0,49.22,0.0,-98.1,15.9,156.62,0.56,269.58,9994.42,47.56,-98.34,-1.14,2.59,0.3,0,none,10.0
1789892822.457956,Router,9993.98,0.0,50.51,0.0,-97.9,12.4,156.62,0.53,264.85,9994.27,48.38,-98.18,-0.77,4.08,0.8,0,none,10.0
1789892822.460568,Router,9994.75,0.0,50.21,0.0,-97.7,15.2,156.62,0.72,268.28,9994.31,48.89,-98.04,0.22,2.59,0.7,0,none,10.0
1789892822.4633377,Router,9995.11,0.0,49.84,0.0,-97.5,16.1,156.62,0.59,270.05,9994.39,49.52,-97.92,0.38,3.11,0.6,0,none,10.0
1789892822.4659436,Router,9995.1,0.0,49.02,0.0,-97.7,15.8,156.62,0.54,271.43,9994.62,49.76,-97.78,1.14,1.22,0.7,0,none,10.0
1789892822.4685907,Router,9995.21,0.0,47.89,0.0,-97.8,14.0,156.62,0.47,274.93,9994.83,49.49,-97.72,1.06,-1.33,0.3,0,none,10.0
1789892822.4712203,Router,9995.16,0.0,49.18,0.0,-98.2,15.2,156.62,0.3,280.15,9995.07,49.23,-97.78,1.18,-1.33,-0.3,0,none,10.0
1789892822.4740787,Router,9994.72,0.0,48.96,0.0,-98.0,18.1,156.62,0.21,278.01,9995.06,48.98,-97.84,-0.03,-1.25,-0.3,0,none,10.0
1789892822.4765482,Router,9999.0,0.0,47.69,0.0,-100.0,1.0,156.62,0.33,283.07,9995.84,48.55,-98.34,3.89,-2.15,-2.5,1,wifi_ap_degrade,0.0
1789892822.4793255,Router,9999.0,0.0,46.27,0.0,-100.0,1.0,156.62,0.51,277.96,9996.62,48.0,-98.8,3.9,-2.75,-2.3,1,wifi_ap_degrade,0.0
1789892822.4818573,Router,9999.0,0.0,46.71,0.0,-100.0,1.0,156.62,0.48,276.94,9997.38,47.76,-99.24,3.79,-1.18,-2.2,1,wifi_ap_degrade,0.0
1789892822.4847994,Router,9999.0,0.0,45.44,0.0,-100.0,1.0,156.62,0.38,276.22,9998.14,47.01,-99.6,3.84,-3.74,-1.8,1,wifi_ap_degrade,0.0
1789892822.4874747,Router,9999.0,0.0,46.44,0.0,-100.0,1.0,156.62,0.29,279.86,9999.0,46.51,-100.0,4.28,-2.52,-2.0,1,wifi_ap_degrade,0.0
1789892822.4898982,Router,9999.0,0.0,45.4,0.0,-100.0,1.0,156.62,0.45,278.18,9999.0,46.05,-100.0,0.0,-2.29,0.0,1,wifi_ap_degrade,0.0
1789892822.4922974,Router,9999.0,0.0,46.67,0.0,-100.0,1.0,156.62,0.45,281.23,9999.0,46.13,-100.0,0.0,0.4,0.0,1,wifi_ap_degrade,0.0
1789892822.4945567,Router,9999.0,12.5,46.79,0.0,-100.0,1.0,156.62,0.54,284.87,9999.0,46.15,-100.0,0.0,0.08,0.0,1,wifi_ap_degrade,0.0
1789892822.49685,Router,9999.0,12.5,47.9,0.0,-100.0,1.0,156.62,0.46,284.02,9999.0,46.64,-100.0,0.0,2.46,0.0,1,wifi_ap_degrade,0.0
1789892822.4991484,Router,9999.0,12.5,47.65,0.0,-100.0,1.0,156.62,0.33,279.3,9999.0,46.88,-100.0,0.0,1.21,0.0,1,wifi_ap_degrade,0.0
1789892822.5014691,Router,9999.0,25.0,47.74,0.0,-100.0,1.0,156.62,0.57,283.63,9999.0,47.35,-100.0,0.0,2.34,0.0,1,wifi_ap_degrade,0.0
1789892822.5041115,Router,9999.0,25.0,46.59,0.0,-100.0,1.0,156.62,0.48,280.1,9999.0,47.33,-100.0,0.0,-0.08,0.0,1,wifi_ap_degrade,0.0
1789892822.5067463,Router,9999.0,25.0,47.68,0.0,-100.0,1.0,156.62,0.47,274.27,9999.0,47.51,-100.0,0.0,0.89,0.0,1,wifi_ap_degrade,0.0
1789892822.5096784,Router,9999.0,25.0,47.48,0.0,-100.0,1.0,156.62,0.44,276.8,9999.0,47.43,-100.0,0.0,-0.42,0.0,1,wifi_ap_degrade,0.0
1789892822.5123777,Router,9999.0,37.5,46.79,0.0,-100.0,1.0,156.62,0.5,276.96,9999.0,47.26,-100.0,0.0,-0.86,0.0,1,,0.0
1789892822.515125,Router,9998.51,25.0,47.48,0.0,-99.7,3.4,156.62,0.42,272.29,9998.9,47.2,-99.94,-0.49,-0.26,0.3,1,none,0.2
1789892822.5178795,Router,9998.05,25.0,46.91,0.0,-99.5,1.2,156.62,0.26,269.8,9998.71,47.27,-99.84,-0.95,0.32,0.5,0,none,10.0
1789892822.5207243,Router,9997.37,25.0,45.89,0.0,-99.3,1.0,156.62,0.24,273.34,9998.39,46.91,-99.7,-1.63,-1.79,0.7,0,none,10.0
1789892822.5231586,Router,9996.98,12.5,45.07,0.0,-99.4,4.1,156.62,0.3,275.55,9997.98,46.43,-99.58,-2.02,-2.41,0.6,0,none,10.0
1789892822.5258398,Router,9997.55,12.5,44.41,0.0,-99.5,5.8,156.62,0.44,279.81,9997.69,45.95,-99.48,-1.45,-2.38,0.5,0,none,10.0
1789892822.5284843,Router,9997.68,12.5,45.8,0.0,-99.8,2.1,156.62,0.32,282.43,9997.53,45.62,-99.5,-0.83,-1.68,-0.1,0,none,10.0
1789892822.531147,Router,9997.18,12.5,45.6,0.0,-99.7,1.0,156.62,0.48,286.76,9997.35,45.35,-99.54,-0.87,-1.31,-0.2,0,none,10.0
1789892822.5334246,Router,9997.39,0.0,45.56,0.0,-99.8,1.2,156.62,0.54,289.03,9997.36,45.29,-99.64,0.02,-0.33,-0.5,0,none,10.0
1789892822.5360308,Router,9997.72,0.0,46.45,0.0,-100.0,3.2,156.62,0.38,290.01,9997.5,45.56,-99.76,0.74,1.38,-0.6,0,none,10.0
1789892822.538676,Router,9997.09,0.0,45.74,0.0,-100.0,4.5,156.62,0.29,295.23,9997.41,45.83,-99.86,-0.46,1.33,-0.5,0,none,10.0
1789892822.5408113,Router,9997.44,0.0,45.64,0.0,-100.0,4.8,156.62,0.29,290.96,9997.36,45.8,-99.9,-0.24,-0.16,-0.2,0,none,10.0
1789892822.5435603,Router,9998.02,0.0,44.45,0.0,-100.0,5.2,156.62,0.49,291.48,9997.53,45.57,-99.96,0.84,-1.15,-0.3,0,none,10.0
1789892822.5460982,Router,9997.82,0.0,43.36,0.0,-100.0,8.8,156.62,0.62,293.3,9997.62,45.13,-100.0,0.43,-2.2,-0.2,0,none,10.0
1789892822.5487623,Router,9998.36,0.0,43.67,0.0,-100.0,11.8,156.62,0.46,293.84,9997.75,44.57,-100.0,0.64,-2.78,0.0,0,none,10.0
1789892822.551186,Router,9999.0,0.0,44.37,0.0,-100.0,15.5,156.62,0.55,297.95,9998.13,44.3,-100.0,1.91,-1.37,0.0,0,none,10.0
1789892822.553903,Router,9998.81,0.0,43.4,0.0,-100.0,17.4,156.62,0.39,297.23,9998.4,43.85,-100.0,1.37,-2.24,0.0,0,none,10.0
1789892822.5565143,Router,9998.34,0.0,42.58,0.0,-100.0,14.7,156.62,0.28,293.69,9998.47,43.48,-100.0,0.32,-1.87,0.0,0,none,10.0
1789892822.559129,Router,9998.45,0.0,43.45,0.0,-100.0,13.8,156.62,0.22,297.51,9998.59,43.49,-100.0,0.63,0.09,0.0,0,none,10.0
1789892822.5617785,Router,9998.4,0.0,42.98,0.0,-99.9,14.6,156.62,0.51,292.92,9998.6,43.36,-99.98,0.04,-0.69,0.1,0,none,10.0
1789892822.5644078,Router,9998.09,0.0,43.38,0.0,-100.0,18.1,156.62,0.58,289.4,9998.42,43.16,-99.98,-0.91,-0.99,0.0,0,none,10.0
1789892822.5671945,Router,9997.38,0.0,44.03,0.0,-99.8,19.3,156.62,0.38,285.09,9998.13,43.28,-99.94,-1.43,0.63,0.2,0,none,10.0
1789892822.5698001,Router,9997.66,0.0,42.55,0.0,-99.6,22.0,156.62,0.32,285.46,9998.0,43.28,-99.86,-0.68,-0.03,0.4,0,none,10.0
1789892822.57243,Router,9997.46,0.0,43.99,0.0,-99.4,25.6,156.62,0.52,283.56,9997.8,43.39,-99.74,-0.99,0.54,0.6,0,none,10.0
1789892822.57504,Router,9997.68,0.0,43.09,0.0,-99.0,25.3,156.62,0.47,281.87,9997.65,43.41,-99.56,-0.72,0.11,0.9,0,none,10.0
1789892822.5774086,Router,9997.49,0.0,44.23,0.0,-98.8,25.8,156.62,0.55,284.6,9997.53,43.58,-99.32,-0.6,0.85,1.2,0,none,10.0
1789892822.5801365,Router,9996.96,0.0,45.07,0.0,-98.7,29.7,156.62,0.41,289.71,9997.45,43.79,-99.1,-0.42,1.04,1.1,0,none,10.0
1789892822.5830948,Router,9996.64,0.0,43.84,0.0,-98.9,28.2,156.62,0.62,291.32,9997.25,44.04,-98.96,-1.02,1.29,0.7,0,none,10.0
1789892822.5857549,Router,9997.28,0.0,43.91,0.0,-99.0,25.8,156.62,0.6,285.99,9997.21,44.03,-98.88,-0.18,-0.08,0.4,0,none,10.0
1789892822.5884101,Router,9997.28,0.0,42.67,0.0,-98.7,26.4,156.62,0.39,283.15,9997.13,43.94,-98.82,-0.4,-0.42,0.3,0,none,10.0
1789892822.5912898,Router,9998.01,0.0,41.9,0.0,-98.4,23.2,156.62,0.6,277.59,9997.23,43.48,-98.74,0.52,-2.33,0.4,0,none,10.0
1789892822.5939236,Router,9998.27,0.0,41.86,0.0,-98.0,24.2,156.62,0.56,274.43,9997.5,42.84,-98.6,1.31,-3.21,0.7,0,none,10.0
1789892822.5966098,Router,9998.54,0.0,42.76,0.0,-98.2,26.1,156.62,0.44,268.62,9997.88,42.62,-98.46,1.9,-1.08,0.7,0,none,10.0
1789892822.5992947,Router,9998.31,0.0,42.48,0.0,-98.4,25.2,156.62,0.56,273.73,9998.08,42.33,-98.34,1.03,-1.43,0.6,0,none,10.0
1789892822.602109,Router,9998.49,0.0,43.81,0.0,-98.1,24.0,156.62,0.57,271.95,9998.32,42.56,-98.22,1.21,1.14,0.6,0,none,10.0
1789892822.605036,Router,9998.5,0.0,44.18,0.0,-98.3,27.5,156.62,0.66,270.06,9998.42,43.02,-98.2,0.49,2.28,0.1,0,none,10.0
1789892822.608106,Router,9998.83,0.0,43.65,0.0,-98.0,26.4,156.62,0.46,267.44,9998.53,43.38,-98.2,0.56,1.79,0.0,0,none,10.0
1789892822.6111665,Router,9999.0,0.0,42.42,0.0,-98.0,27.0,156.62,0.32,268.56,9998.63,43.31,-98.16,0.46,-0.34,0.2,0,none,10.0
1789892822.6137466,Router,9998.66,0.0,41.52,0.0,-98.4,23.6,156.62,0.59,273.45,9998.7,43.12,-98.16,0.35,-0.96,0.0,0,none,10.0
1789892822.6163805,Router,9999.0,12.5,41.39,0.0,-98.7,21.1,156.62,0.42,274.19,9998.8,42.63,-98.28,0.51,-2.42,-0.6,1,router_packet_loss,0.0
1789892822.6191165,Router,9999.0,25.0,42.57,0.0,-98.7,17.7,156.62,0.44,269.43,9998.9,42.31,-98.36,0.5,-1.61,-0.4,1,router_packet_loss,0.0
1789892822.6212838,Router,9999.0,25.0,42.69,0.0,-98.6,19.2,156.62,0.64,272.67,9998.93,42.12,-98.48,0.17,-0.96,-0.6,1,router_packet_loss,0.0
1789892822.6239498,Router,9999.0,25.0,42.48,0.0,-98.5,18.9,156.62,0.73,275.08,9998.93,42.13,-98.58,0.0,0.06,-0.5,1,router_packet_loss,0.0
1789892822.6276324,Router,9999.0,25.0,41.24,0.0,-98.2,15.7,156.62,0.57,273.02,9999.0,42.07,-98.54,0.34,-0.28,0.2,1,router_packet_loss,0.0
1789892822.630106,Router,9999.0,37.5,41.5,0.0,-98.1,16.4,156.62,0.45,274.3,9999.0,42.1,-98.42,0.0,0.11,0.6,1,router_packet_loss,0.0
1789892822.6334834,Router,9999.0,37.5,41.2,0.0,-97.9,12.7,156.62,0.41,268.31,9999.0,41.82,-98.26,0.0,-1.37,0.8,1,router_packet_loss,0.0
1789892822.636153,Router,9999.0,37.5,40.79,0.0,-97.8,16.4,156.62,0.59,265.44,9999.0,41.44,-98.1,0.0,-1.9,0.8,1,router_packet_loss,0.0
1789892822.6388488,Router,9999.0,25.0,39.87,0.0,-97.5,14.2,156.62,0.44,268.09,9999.0,40.92,-97.9,0.0,-2.61,1.0,1,router_packet_loss,0.0
1789892822.641515,Router,9999.0,25.0,38.58,0.0,-97.8,10.3,156.62,0.4,269.02,9999.0,40.39,-97.82,0.0,-2.66,0.4,1,,0.0
1789892822.6443155,Router,9998.76,25.0,37.59,0.0,-97.9,13.7,156.62,0.63,269.43,9998.95,39.61,-97.78,-0.24,-3.91,0.2,1,none,1.5
1789892822.6470113,Router,9998.36,25.0,38.45,0.0,-97.9,15.5,156.62,0.55,273.8,9998.82,39.06,-97.78,-0.64,-2.75,0.0,1,none,1.33
1789892822.6497314,Router,9999.0,25.0,38.56,0.0,-97.7,12.2,156.62,0.38,279.22,9998.82,38.61,-97.76,0.0,-2.23,0.1,1,none,1.17
1789892822.6523077,Router,9998.96,12.5,39.37,0.0,-97.8,9.9,156.62,0.62,283.87,9998.82,38.51,-97.82,-0.04,-0.5,-0.3,1,none,1.0
1789892822.654992,Router,9998.37,12.5,38.73,0.0,-97.9,6.7,156.62,0.63,284.64,9998.69,38.54,-97.84,-0.63,0.15,-0.1,1,none,0.83
1789892822.657765,Router,9998.14,12.5,39.09,0.0,-97.9,3.2,156.62,0.44,280.0,9998.57,38.84,-97.84,-0.62,1.5,0.0,1,none,0.67
1789892822.6602154,Router,9998.49,12.5,38.72,0.0,-97.7,2.7,156.62,0.34,282.3,9998.59,38.89,-97.8,0.13,0.27,0.2,1,none,0.5
1789892822.6626391,Router,9997.87,0.0,38.19,0.0,-97.7,1.0,156.62,0.53,282.98,9998.37,38.82,-97.8,-1.13,-0.37,0.0,1,none,0.33
1789892822.664814,Router,9997.12,0.0,37.1,0.0,-97.7,4.1,156.62,0.32,288.13,9998.0,38.37,-97.78,-1.84,-2.27,0.1,1,none,0.2
1789892822.6675003,Router,9996.61,0.0,35.63,0.0,-97.5,1.0,156.62,0.47,293.59,9997.65,37.75,-97.7,-1.76,-3.1,0.4,1,none,0.2
1789892822.6696966,Router,9996.54,0.0,36.31,0.0,-97.3,1.6,156.62,0.68,299.42,9997.33,37.19,-97.58,-1.6,-2.78,0.6,0,none,10.0
1789892822.6723833,Router,9995.75,0.0,35.33,0.0,-97.6,5.2,156.62,0.72,301.94,9996.78,36.51,-97.56,-2.74,-3.39,0.1,0,none,10.0
1789892822.6746101,Router,9996.14,0.0,34.86,0.0,-97.9,5.6,156.62,0.46,299.53,9996.43,35.85,-97.6,-1.73,-3.33,-0.2,0,none,10.0
1789892822.6773584,Router,9995.78,0.0,33.67,0.0,-98.2,8.3,156.62,0.43,302.16,9996.16,35.16,-97.7,-1.34,-3.43,-0.5,0,none,10.0
1789892822.6799083,Router,9996.05,0.0,33.98,0.0,-98.0,12.1,156.62,0.47,306.7,9996.05,34.83,-97.8,-0.56,-1.65,-0.5,0,none,10.0
1789892822.682599,Router,9996.78,0.0,34.67,0.0,-98.4,8.8,156.62,0.56,312.46,9996.1,34.5,-98.02,0.24,-1.64,-1.1,0,none,10.0
1789892822.6847956,Router,9997.53,0.0,35.7,0.0,-98.1,5.6,156.62,0.36,313.68,9996.46,34.58,-98.12,1.78,0.37,-0.5,0,none,10.0
1789892822.687468,Router,9997.84,0.0,34.88,0.0,-98.1,7.2,156.62,0.4,319.24,9996.8,34.58,-98.16,1.7,0.02,-0.2,0,none,10.0
1789892822.6901557,Router,9999.0,0.0,35.61,0.0,-100.0,1.0,156.62,0.54,315.62,9997.44,34.97,-98.52,3.22,1.94,-1.8,1,wifi_ap_degrade,0.0
1789892822.6927626,Router,9999.0,0.0,34.12,0.0,-100.0,1.0,156.62,0.62,311.63,9998.03,35.0,-98.92,2.95,0.14,-2.0,1,wifi_ap_degrade,0.0
1789892822.6949759,Router,9999.0,0.0,32.84,0.0,-100.0,1.0,156.62,0.57,312.62,9998.47,34.63,-99.24,2.22,-1.83,-1.6,1,wifi_ap_degrade,0.0
1789892822.697118,Router,9999.0,0.0,32.95,0.0,-100.0,1.0,156.62,0.36,317.46,9998.77,34.08,-99.62,1.47,-2.75,-1.9,1,wifi_ap_degrade,0.0
1789892822.6997886,Router,9999.0,12.5,32.27,0.0,-100.0,1.0,156.62,0.57,311.57,9999.0,33.56,-100.0,1.16,-2.61,-1.9,1,wifi_ap_degrade,0.0
1789892822.7025156,Router,9999.0,12.5,33.46,0.0,-100.0,1.0,156.62,0.46,308.99,9999.0,33.13,-100.0,0.0,-2.15,0.0,1,wifi_ap_degrade,0.0
1789892822.7049403,Router,9999.0,12.5,32.68,0.0,-100.0,1.0,156.62,0.55,308.59,9999.0,32.84,-100.0,0.0,-1.44,0.0,1,wifi_ap_degrade,0.0
1789892822.7071497,Router,9999.0,12.5,32.11,0.0,-100.0,1.0,156.62,0.44,305.78,9999.0,32.69,-100.0,0.0,-0.73,0.0,1,wifi_ap_degrade,0.0
1789892822.7097435,Router,9999.0,12.5,33.02,0.0,-100.0,1.0,156.62,0.54,302.53,9999.0,32.71,-100.0,0.0,0.07,0.0,1,wifi_ap_degrade,0.0
1789892822.7118745,Router,9999.0,12.5,33.27,0.0,-100.0,1.0,156.62,0.7,299.09,9999.0,32.91,-100.0,0.0,1.0,0.0,1,wifi_ap_degrade,0.0
1789892822.7145565,Router,9999.0,12.5,34.09,0.0,-100.0,1.0,156.62,0.45,296.35,9999.0,33.03,-100.0,0.0,0.63,0.0,1,wifi_ap_degrade,0.0
1789892822.71676,Router,9999.0,12.5,35.24,0.0,-100.0,1.0,156.62,0.35,300.03,9999.0,33.55,-100.0,0.0,2.56,0.0,1,wifi_ap_degrade,0.0
1789892822.71897,Router,9999.0,0.0,36.53,0.0,-100.0,1.0,156.62,0.51,298.31,9999.0,34.43,-100.0,0.0,4.42,0.0,1,wifi_ap_degrade,0.0
1789892822.721611,Router,9999.0,0.0,35.43,0.0,-100.0,1.0,156.62,0.66,302.77,9999.0,34.91,-100.0,0.0,2.41,0.0,1,wifi_ap_degrade,0.0
1789892822.7243037,Router,9999.0,0.0,35.87,0.0,-100.0,1.0,156.62,0.64,304.97,9999.0,35.43,-100.0,0.0,2.6,0.0,1,wifi_ap_degrade,0.0
1789892822.7269444,Router,9999.0,0.0,37.01,0.0,-100.0,1.0,156.62,0.65,299.09,9999.0,36.02,-100.0,0.0,2.92,0.0,1,wifi_ap_degrade,0.0
1789892822.7295954,Router,9999.0,0.0,36.58,0.0,-100.0,1.0,156.62,0.49,300.78,9999.0,36.28,-100.0,0.0,1.34,0.0,1,,0.0
1789892822.7321472,Router,9999.0,0.0,35.51,0.0,-100.0,1.0,156.62,0.51,297.14,9999.0,36.08,-100.0,0.0,-1.02,0.0,1,none,0.33
1789892822.734826,Router,9998.24,0.0,36.68,0.0,-100.0,1.0,156.62,0.49,295.85,9998.85,36.33,-100.0,-0.76,1.25,0.0,1,none,0.2
1789892822.7375333,Router,9998.26,0.0,35.31,0.0,-99.7,1.0,156.62,0.48,295.35,9998.7,36.22,-99.94,-0.74,-0.56,0.3,1,none,0.2
1789892822.7402854,Router,9997.89,0.0,35.07,0.0,-100.0,1.0,156.62,0.52,293.42,9998.48,35.83,-99.94,-1.11,-1.94,0.0,0,none,10.0
1789892822.7426872,Router,9998.04,0.0,34.44,0.0,-99.7,4.6,156.62,0.69,290.41,9998.29,35.4,-99.88,-0.96,-2.14,0.3,0,none,10.0
1789892822.7454152,Router,9998.62,0.0,34.04,0.0,-100.0,4.1,156.62,0.8,292.83,9998.21,35.11,-99.88,-0.38,-1.47,0.0,0,none,10.0
1789892822.7476015,Router,9999.0,0.0,34.04,0.0,-99.7,7.5,156.62,0.73,291.67,9998.36,34.58,-99.82,0.76,-2.64,0.3,0,none,10.0
